TransactionID,UserID,TransactionAmount,TransactionType,MerchantCategory,DeviceType,GeoLocation,Timestamp,IsForeignTransaction,IsHighRiskCountry,PreviousFraudCount,AccountAgeMonths,NumRecentTransactions,AvgTransactionAmount,Label
9e32d47b-7341-4a00-a05b-e1e6bc5703d4,b9622f36-bafd-4170-9ce7-5d3e38bdecf7,936.92,Withdrawal,Grocery,Mobile,"-83.9549, 13.7763",2025-07-09 19:55:04,0,0,1,23,2,2716.91,0
ccd29b18-6959-41f2-bb64-d40d03300606,642e17b6-ab75-4d28-bf66-1ea1f7039de1,4463.33,Purchase,Electronics,Web,"-72.0854, 7.5417",2025-03-07 05:03:10,0,0,1,109,42,258.29,0
1e7e22bc-afdb-4738-8340-f99a244637e7,72fa0f39-37a8-4d4b-a8eb-ecdad0a5c3db,2699.01,Purchase,Electronics,POS Terminal,"4.3921, -160.8092",2025-04-01 04:05:36,0,1,0,107,44,581.25,0
02460446-7bf8-480c-b693-b9cbccc13ca7,2734dffb-41e4-4abc-883b-144aa37f22c8,4038.16,Withdrawal,Clothing,Web,"70.0271, -144.2617",2025-01-16 20:35:40,0,0,1,145,8,1327.86,0
f0f1fb53-001c-4351-87a3-d25f570004ad,87e3756c-7cd8-4496-8c4b-d2d5999c697b,4480.98,Withdrawal,Travel,Web,"38.9041, 13.2896",2025-05-17 20:13:12,0,0,0,113,43,1758.42,0
638d1803-6446-492c-b7e9-231671f367b4,d7d1ba9c-243d-4147-aef9-c08208dac0a7,1593.43,Transfer,Grocery,Mobile,"38.4989, -111.6652",2025-05-30 08:29:57,1,0,0,98,42,2450.52,0
908d5572-6356-4e0b-8f3d-9aa7c84b4fb4,45d3f584-5d72-4440-b994-b05f1efe2fcd,554.71,Withdrawal,Electronics,Mobile,"-35.6741, 0.5387",2025-07-04 20:20:00,1,0,0,141,13,2964.9,0
c8f4c174-9db0-48f6-8df4-e3670204b499,f38c5901-e8a6-4c8d-9672-9b8bf1b212cd,1143.54,Transfer,Grocery,POS Terminal,"28.5379, 159.1314",2025-04-02 20:06:10,0,0,0,142,17,1172.67,0
22bad05e-4433-4125-9712-0c6d8d71d1d7,5af129b0-d31a-4d58-a08f-8fa6dc9bc1ed,2138.4,Withdrawal,Travel,Mobile,"-32.8033, 153.9520",2025-03-06 09:50:14,1,0,0,139,39,151.77,0
d2c4e387-a1eb-4f8f-afc8-4ddbee0e3149,9655de03-7605-4f53-9c8e-65b124dd26a7,4090.98,Purchase,Travel,Mobile,"-29.1128, 75.3500",2025-05-21 07:36:20,1,1,0,28,24,2405.5,0
df90df0b-6667-4acf-af27-6c92646428f1,50988b62-89c5-4eae-bb39-7f94a6d4904d,4304.35,Transfer,Restaurants,Web,"66.9125, -155.6126",2025-07-05 02:19:32,0,0,0,42,3,1817.1,0
8a322950-635d-4762-8c38-65a020d76b4f,f9538e90-3b89-4565-92e5-19de64c7bc68,39.73,Transfer,Travel,Mobile,"36.4083, -125.2697",2025-05-08 19:48:01,0,0,0,224,30,603.64,0
520f83ce-2161-4f12-97a7-11c7d65fdeab,b9c6d5da-289f-4553-990a-ee6d7024fc10,2556.18,Transfer,Clothing,POS Terminal,"53.3830, 85.6415",2025-01-14 12:51:20,0,0,0,99,13,1489.54,0
9b3f3225-c328-4da1-897c-b4a52abfb298,9fc547d9-b8b0-4f6d-a78f-63e237aeee86,2089.97,Purchase,Electronics,Web,"87.9571, -149.4970",2025-04-27 09:18:54,0,0,0,61,19,2229.51,0
80dc3845-f258-4fbb-a06f-098ab62afe89,91df2347-b8f7-4522-b094-0899990212f4,1114.43,Purchase,Restaurants,POS Terminal,"-43.8582, 63.9510",2025-07-13 21:00:27,0,0,0,123,7,2313.53,0
9faadfb1-4ee4-4867-bdad-8081f9ecac63,b4b0c02a-5d3f-461e-8093-0ee1c91d7541,603.73,Purchase,Clothing,Web,"-85.6688, 1.1269",2025-01-16 15:50:59,0,0,1,64,9,1503.86,0
ee34e937-6bbc-4f3b-b976-3194b45d99c6,a4dee799-224c-42ec-975f-2d0ac39bb61f,1691.39,Purchase,Grocery,Mobile,"18.8677, 66.3541",2025-02-19 04:58:46,1,0,0,31,19,922.59,0
9ec56a3c-ce5b-4169-83dc-9aaf7d66a8f3,19415b3e-d69d-4502-a6ba-17ef800fe93c,4714.83,Purchase,Electronics,Web,"-14.7799, 11.8657",2025-04-01 08:14:40,0,0,0,81,45,2921.49,0
38841136-69e1-430e-b893-06132adeca45,574b8782-d083-474f-a524-221182f39235,1619.4,Transfer,Travel,Web,"39.9508, 22.1152",2025-04-07 22:27:39,0,0,1,239,40,1993.45,0
a05dafab-98a8-4359-bacd-49d754493133,c615581e-b22f-4d38-9ec9-7a87f1ed3396,2596.36,Purchase,Electronics,Mobile,"61.5532, 79.8833",2025-06-20 02:20:01,0,0,0,201,22,1230.63,1
9ced7487-f7c6-41d2-99a2-118981681cb8,45dce1fa-4046-4ec6-8770-54ab73d4d161,3516.58,Transfer,Grocery,Mobile,"-30.2616, -4.4508",2025-01-03 17:50:23,1,0,0,10,18,848.59,0
aa63836f-1b2b-4732-9463-1735c2ca19d1,fe251657-fc65-4145-b0bb-92f696fca7eb,1821.33,Purchase,Restaurants,POS Terminal,"-89.8677, -31.5885",2025-04-22 02:50:16,1,0,0,8,23,2196.0,0
b5ca3b5f-b5f7-4b78-a06c-17ce00404204,813a270d-88ae-4667-8dda-69abfdbfa337,4859.05,Withdrawal,Restaurants,POS Terminal,"43.7564, -128.4672",2025-02-25 04:10:15,0,0,1,149,2,734.13,0
d4950aaf-1f2a-4e52-b0af-c8b92c09e476,c6113673-eda4-4db1-b18a-c5357caa98a9,4812.42,Transfer,Restaurants,Mobile,"-7.6723, 76.3588",2025-03-04 12:57:46,0,0,0,205,11,523.41,0
37436871-8226-4da8-ba86-6d5c2bc012dc,b3152bb7-c31c-433a-ba05-9fc2b05a63bf,1262.65,Withdrawal,Travel,Mobile,"52.0837, 43.1912",2025-06-30 06:41:58,0,0,0,59,31,1594.2,0
675351fb-7f12-4b75-8c06-75b9b6624600,80aa86ea-d251-452c-9108-1b46ad417e27,2488.76,Transfer,Clothing,Mobile,"-47.3673, 125.6848",2025-02-26 17:29:28,0,0,0,178,33,877.06,0
b7594f9f-5ea4-4c0b-bbff-7a34a70b8b02,0f7fe197-d330-4819-8a6e-984ab7fe9077,1507.89,Withdrawal,Clothing,Web,"11.3985, -129.6747",2025-04-03 11:44:01,0,1,0,197,14,1890.43,0
90163d75-04e8-4403-820e-a8c0565e7c5a,fc89cf4b-959e-42ed-bcd8-a560bcf5ff99,1427.78,Purchase,Electronics,Web,"-36.0389, -27.1697",2025-02-10 23:36:20,0,0,0,198,16,362.64,0
6eda8dab-3e5b-4793-b6e3-27d58ab8fb06,9a08e3a3-f400-49ec-a00e-5a4af1a118b2,189.25,Purchase,Travel,Web,"-32.0211, -5.1090",2025-01-18 10:44:02,0,0,0,30,11,1968.27,0
13d726b9-2c47-4ddd-ae3b-25eb1fe9dce2,9ab94fc0-76ad-463a-8bd6-42adb1833f7b,3049.77,Purchase,Restaurants,Mobile,"-16.5588, 173.9272",2025-04-23 12:29:57,0,0,0,223,33,857.06,0
4918b10a-d6c2-4118-88a7-4686b261ca25,3b125e22-c4aa-4733-a910-d0ab95b91998,2515.88,Transfer,Restaurants,POS Terminal,"70.5124, 152.4029",2025-02-01 16:00:04,0,0,0,145,7,10.73,0
1877f334-0419-41a2-b181-d07c846000fd,3f61e9b9-688d-4eb3-ada1-9465cae1f4d5,262.14,Withdrawal,Grocery,Mobile,"-47.2436, 15.3929",2025-07-13 19:29:11,0,0,1,203,31,389.54,0
32fa0617-328e-4cf4-81c4-e7adb4ea25d8,094ff2a4-8a7e-432f-a31d-f851a2ae6e7a,1396.84,Purchase,Grocery,Web,"7.8773, -65.6933",2025-01-17 05:52:53,0,1,1,20,48,2801.51,0
61974199-2a4c-4462-9460-0bfa2bc44514,9e396e51-e77c-4727-9753-0db30bf84d67,4541.79,Withdrawal,Restaurants,Web,"35.1636, 120.1627",2025-03-10 05:51:08,0,0,0,48,46,2603.39,0
60153264-29a1-4a44-b5bb-47fc2bb47c9c,06d4fe23-ea9f-4461-ad33-b52918dca1ee,1201.61,Withdrawal,Restaurants,Mobile,"-53.2975, 164.7722",2025-03-15 16:07:01,0,1,0,201,47,708.49,0
bbd27358-7d6b-4da1-b824-14e12f5c3f88,d802f58b-a19a-4880-bab0-4ccfeecf6fec,728.75,Purchase,Travel,Mobile,"-71.7490, 125.6258",2025-03-31 09:24:47,0,1,0,130,14,2337.33,0
44b3c9ca-b99b-4bf3-ab00-a2d7a421bded,5bd6629f-7f99-429b-8435-71daf81ae406,2449.82,Purchase,Clothing,Web,"1.6427, -135.2594",2025-01-24 09:37:16,0,0,0,37,28,1829.63,0
a1cd12b7-a956-4cba-944c-a882ff594cbd,1ec5c7d6-03f6-4b6f-9377-eac114fb0e44,4928.32,Withdrawal,Grocery,Web,"87.2285, 6.7217",2025-01-11 16:43:21,0,0,0,129,43,2913.01,0
5a762558-d4db-4b32-b6b8-5988a6b3af17,83cac468-65d4-4280-8e78-eece7e08c66e,1214.07,Purchase,Clothing,Web,"-49.2597, -164.4904",2025-05-21 01:28:33,0,0,1,132,16,1127.08,0
60503882-79e9-44f3-9c29-962db3ab5266,2b0ccca5-5519-484d-946d-18eb0b0b39ce,3362.32,Purchase,Travel,Mobile,"1.8222, 110.5392",2025-02-11 17:05:11,0,0,0,100,19,2047.57,0
d185b658-ae32-41bf-bddb-0d57d116fc50,0cb7a07d-b899-4b83-bef2-5f3137a3db4e,3809.29,Purchase,Restaurants,Web,"65.0896, -167.4693",2025-02-12 14:37:48,0,0,1,54,17,199.97,0
cef5ca63-2ac7-41a6-987d-fa1aed700f5d,4f43a564-67d2-48f4-9171-f8897190d0f5,1192.0,Transfer,Clothing,Web,"-57.1661, 6.3950",2025-06-18 01:35:02,0,0,0,122,26,1194.78,0
c972e034-cbad-4829-af93-fe506f9f5deb,7190e833-64cc-4593-bbad-0ad20825c454,3642.44,Withdrawal,Restaurants,POS Terminal,"-1.9091, -3.1305",2025-05-30 21:32:27,1,0,0,25,6,2891.81,0
33e25a91-a9f2-43ac-beb0-d91dffffb1e8,b2d234c8-708e-4332-a81e-c7319b8e4707,1842.08,Withdrawal,Restaurants,Mobile,"38.3906, 158.3733",2025-06-12 18:54:39,0,0,3,131,43,1621.55,0
b4e7c1cb-0d2f-4589-aa9b-09cefa23bd08,3413ebaa-9a7e-4fcc-9266-15a0359185b3,3163.37,Transfer,Electronics,POS Terminal,"10.7952, -115.1682",2025-07-09 08:10:57,0,0,1,9,49,870.76,0
920b1944-8ec0-4e9d-9854-e618534f8c94,10c4e020-34f2-4a0a-87e3-6780b94080b6,3169.48,Withdrawal,Clothing,POS Terminal,"-27.2247, -79.6742",2025-05-19 03:40:15,1,0,0,214,9,369.61,0
c5bfe1d0-ec22-4b62-8f35-b0a619cbc4a5,0c392b54-f6cf-4a32-a6a9-b65083f6563e,2681.19,Purchase,Clothing,Web,"18.1369, -176.0060",2025-04-26 04:21:32,0,0,0,215,17,2113.55,0
f8df4822-f6c5-4fa0-a9d7-30294b92af37,89b3ed12-306b-4d93-92c2-7df7c843eb4f,456.0,Withdrawal,Restaurants,Mobile,"-62.9202, -158.4870",2025-05-11 21:00:12,0,0,0,204,31,1938.12,0
6de993fd-5b55-4ea5-a111-2f754fd3bb96,88c33c2c-e287-48fb-92e5-35fe588836b2,4177.34,Purchase,Travel,Web,"32.2371, 129.8539",2025-06-17 03:13:54,0,0,2,202,12,1128.08,0
2be039e3-9821-40e8-87f2-18aef3ace879,8c34a6d3-6127-42a0-9bd5-3a7de7a188f7,1607.3,Transfer,Electronics,Mobile,"66.5694, 119.1019",2025-06-13 16:19:59,0,0,0,34,23,2853.31,0
58708623-d1cb-4313-b35e-ea0423e51165,9bdf0ebc-6338-410b-bafd-78d62518001f,936.66,Purchase,Restaurants,POS Terminal,"61.9959, -55.2630",2025-02-20 13:33:13,0,0,0,43,5,76.39,0
bead0444-d38d-48fe-9bf2-dacc7d647045,eeb06adf-ab3b-4363-a593-3968f7f53047,208.67,Withdrawal,Grocery,Mobile,"-61.1537, 147.7464",2025-05-20 21:21:04,0,0,1,74,43,918.13,0
7b612c5b-9246-4dab-b2f3-6a7a9e63deac,33ae0c75-e707-4281-be21-738b16e3e567,2956.51,Withdrawal,Grocery,Web,"-50.6975, 27.2137",2025-05-28 08:42:39,1,0,0,94,36,2764.0,0
f57a1b26-6c98-49f1-8196-dde142674e01,54362a53-4ca9-4b2e-9712-1c87b712b72b,3389.43,Withdrawal,Electronics,Web,"-0.8038, 39.5340",2025-01-01 18:29:15,1,0,0,22,36,969.6,0
36b762c4-b1c7-4d40-a853-b7656731c647,c03ef747-15cd-4411-ab62-5b69bc0cbec3,87.86,Transfer,Travel,Web,"-2.4449, -60.7332",2025-01-26 05:47:16,0,0,0,70,3,764.24,0
83a90606-75f4-4cc4-94fa-622b89843dd4,1c6cf7c4-b9c2-4ebf-924f-7955e40e8b21,2562.9,Transfer,Restaurants,Mobile,"-55.3073, 40.2058",2025-06-13 19:09:14,0,0,0,130,24,1607.32,0
a136e1a4-7fbe-4dbd-9d08-c7403d4a093a,9e00e979-5da1-4933-8f65-56fc693b4132,1136.35,Withdrawal,Clothing,POS Terminal,"24.9776, 7.0567",2025-02-12 10:31:40,0,0,1,94,17,2473.17,0
0131995c-5d5e-4353-9234-c221f275763d,b819c306-2ec1-4fcd-b41a-33bd593d11d2,3227.64,Purchase,Electronics,POS Terminal,"34.8761, 63.3387",2025-04-12 08:36:49,1,0,0,194,39,318.41,0
165f146a-4af2-4025-974f-2efcd0e5226f,57205de1-3ed5-4e7c-8074-3a140c49aa1b,875.96,Transfer,Travel,Mobile,"77.5913, -102.7187",2025-03-04 04:39:59,1,0,0,32,26,2829.63,0
f7edfeb1-15f2-4760-8e9c-998cdd1fe77d,0fdc7b3a-748c-40ae-aaad-351fc519b533,3456.23,Withdrawal,Clothing,Web,"30.0501, -104.8862",2025-03-06 10:32:22,0,0,0,106,4,2387.27,0
10061d28-1a1d-432a-8d19-e06d572019d8,55fb5371-0f64-4e50-913c-01e90b8043b7,1936.74,Withdrawal,Grocery,POS Terminal,"-71.8553, 33.8012",2025-05-29 14:31:19,0,0,1,144,45,551.94,0
b7ef9100-524c-4fba-b94a-beb24eda2752,e7e91645-35e9-4be4-a040-fc84e0210934,4683.97,Transfer,Grocery,Web,"-2.4353, -10.0734",2025-03-15 08:52:31,0,0,0,204,12,2138.9,0
b1dff870-c881-449c-b931-fe301b6acfb6,beb65bd6-40ed-47f0-9700-a15307f6c470,691.92,Transfer,Clothing,Mobile,"-33.1033, -8.1964",2025-04-04 13:38:17,0,0,0,1,1,1161.03,0
b6442bc4-1d9d-4760-9be1-3c6f3e4806bd,824134fb-2ac1-4782-97f3-164867ec6fd3,1708.63,Transfer,Electronics,Web,"49.0566, -2.0728",2025-01-15 11:43:34,0,0,0,72,21,1212.86,0
75e373ae-f86d-462f-8791-d11a37e7996d,64ac61c0-5229-4497-89ae-a9a0aa36eefa,571.8,Purchase,Grocery,POS Terminal,"1.9218, -82.1423",2025-01-17 12:38:44,0,0,0,176,19,2352.04,0
725328c2-3d4e-408b-bd99-46d0441c410c,9e5a7771-51d9-40ba-a1cd-85ec6ba6dda2,4623.84,Purchase,Restaurants,POS Terminal,"53.0944, 113.6863",2025-04-23 23:47:35,0,0,0,50,21,2888.73,0
d642d778-54a0-4656-be77-a0b061b3e4dc,cb5152ba-8d1b-48b6-830c-b16ff0cef833,4387.31,Withdrawal,Clothing,Web,"-17.4719, 4.3132",2025-03-08 14:39:34,0,0,0,141,18,388.7,0
cb77ff66-607e-42fb-a4e0-ea953071dbf8,89fafe77-920b-485b-97af-19e671146a7d,1293.42,Transfer,Clothing,Mobile,"2.0860, 166.5183",2025-06-29 08:30:08,0,0,0,15,43,1267.68,0
b7081e21-ff1f-47f2-afec-9fe014c0b351,7766f58d-bd3a-49a1-adb0-77a2a3a774cc,3301.62,Purchase,Grocery,Web,"81.5116, -174.8307",2025-05-09 04:57:05,1,0,0,53,3,1448.02,0
a4c363cf-4bd8-4375-8ff7-2be275c78107,d596d01c-6fa7-47ba-9f99-dc2cb511b6bc,4087.02,Transfer,Electronics,Mobile,"-45.7118, 7.4070",2025-06-09 09:11:28,0,0,0,172,49,1135.17,0
b447c6ca-5640-486b-9f38-bf59b493999e,d70e1afc-5404-4c80-bc59-72fef2b65ec7,2778.23,Withdrawal,Restaurants,Web,"-41.6060, -75.0056",2025-05-06 19:49:36,0,0,0,8,44,1095.94,0
222ad274-8888-456d-a54e-2f056d1ccedc,5ad7b5f7-67a4-451e-8a3f-1415c4b78ecc,2650.6,Purchase,Electronics,POS Terminal,"71.6476, -167.8591",2025-05-19 15:20:46,0,0,0,74,32,166.28,0
2dc52bcb-a870-430a-9cd9-3da51396b459,96b0ed63-9aba-4914-be33-d8040078bab1,1213.05,Purchase,Travel,Mobile,"14.7514, 86.5148",2025-03-07 02:18:50,0,0,2,46,10,2059.76,0
b9765f24-c92d-4614-bb5e-8b5dbba8a4f1,bad3d2a2-da13-47fb-89c6-87eb1c27060e,470.05,Purchase,Travel,Mobile,"-80.2888, -42.9445",2025-06-19 17:59:31,0,1,0,69,40,1314.28,0
f8a0f129-a430-4c6c-b9c7-e2e51cdec9bd,e6926733-b89c-4190-bd01-8558f7de1a1c,4486.59,Withdrawal,Grocery,Mobile,"0.2264, 72.1276",2025-06-26 09:28:05,0,0,0,114,15,592.43,0
5d787580-996a-4a0c-b119-252c1e18d25a,d3694cb0-bd1d-4b98-9710-6b6fef30250e,4502.59,Transfer,Grocery,POS Terminal,"10.8837, -85.2004",2025-02-10 13:59:31,0,0,0,147,5,2449.94,0
428e4448-a03e-4971-a4a8-2e9da51ce69e,3102d50a-d692-4841-a0a8-4d549acc0357,3167.34,Purchase,Grocery,Web,"-40.6169, -159.4366",2025-04-09 08:14:39,0,0,1,239,4,2409.66,0
aa9b8f81-28e5-4cb5-9a65-13c96ffd506a,9d6dc983-9d01-47c0-a8bb-6dce3d092f6a,1698.45,Withdrawal,Travel,POS Terminal,"6.8416, 134.2758",2025-05-23 11:43:11,0,0,0,166,28,1464.31,0
2f1bb936-ab80-4db7-a74c-7e64e6b005d9,bfbacb2e-878b-451a-a0fe-c8be57a299ca,1749.3,Transfer,Electronics,Mobile,"80.3965, -115.3565",2025-07-12 03:45:12,0,0,1,123,4,902.37,0
6b34e5b0-a5e5-4073-bcb3-7bb57b1b45d9,15a4f6d2-aa4b-48e0-aeaa-17f4d82710b4,3631.15,Withdrawal,Electronics,Web,"78.7172, 1.6013",2025-02-01 19:26:44,0,0,0,139,15,1917.9,0
3d62e3c1-b48d-426c-b11d-5611aeca2876,42b910a1-92a0-4725-9aee-bd10ead28261,4486.07,Transfer,Grocery,POS Terminal,"38.5166, -57.2752",2025-01-22 04:27:45,0,0,0,117,17,871.57,0
7bb53a89-b724-42e6-a19a-0567c7d3e2fe,be2096c2-8e1f-4e72-8bc1-254bb03ff1f3,4436.0,Withdrawal,Restaurants,Mobile,"-2.3409, -157.7359",2025-05-26 21:51:06,0,0,0,43,44,715.66,0
802328fb-ddfa-4467-9292-a965917cacc5,810884bb-fc38-42b1-a052-2cd9a28aea7d,3900.48,Transfer,Electronics,Mobile,"-25.4598, -146.9055",2025-04-15 05:56:16,0,0,0,20,3,2194.24,0
cf17d491-1949-4c2a-99f0-f124a96ba389,cede551e-27fd-4b76-956f-8f52ce88128e,3211.95,Purchase,Travel,POS Terminal,"-6.2417, 103.0759",2025-04-11 13:50:35,0,0,2,148,10,130.57,0
1fe60da5-7886-4219-bee8-c04c32f41f69,1fdd3c86-440c-4f24-994f-944648335239,425.28,Transfer,Clothing,POS Terminal,"-68.7640, 96.7225",2025-06-17 03:12:07,0,0,0,21,47,293.36,0
3587ff2d-08b4-4c97-9a66-09f25a0e68ff,b8967513-de39-47ac-87a2-4f9c7b9c7143,812.34,Withdrawal,Clothing,POS Terminal,"47.5655, -71.3822",2025-03-22 12:37:59,0,0,1,82,42,30.3,0
fa0e8f6c-99db-4217-adac-e8b306844956,25ef5637-2cee-4def-84ee-152bc699bea2,4493.28,Withdrawal,Clothing,Mobile,"-42.0378, 12.6311",2025-06-15 12:35:46,0,0,0,57,23,467.3,0
4ab29696-31a9-4f36-b31c-427cf5979862,ba0b28c0-4c29-439e-a73d-ddfdfb6d9c85,3034.11,Transfer,Restaurants,POS Terminal,"-33.6293, -86.1453",2025-01-20 23:50:36,0,0,0,178,18,216.28,0
41366470-9cbd-4c42-94f9-90256255751b,8f7faae4-83d5-4ea7-9445-17a4a9da9d88,50.94,Purchase,Grocery,Mobile,"-9.2738, 149.7590",2025-05-10 17:40:27,0,0,0,74,1,2987.45,0
f953eab4-8eb0-4d95-821e-f64f3141e955,b095044b-b3a2-461e-a80e-56402d081409,511.85,Purchase,Travel,POS Terminal,"-39.5638, -64.3777",2025-06-23 12:24:40,0,0,1,98,35,873.54,0
14b14b03-b8a7-40b7-82c5-276f6189a62d,58a85e83-10c1-4025-97f7-ee95a4241c21,3319.19,Transfer,Restaurants,Mobile,"57.9359, 170.6637",2025-07-14 01:57:29,1,0,0,154,31,456.31,0
a0cd1240-04dd-4f69-8359-683cd1ffbac5,21f4a5e7-14cd-443f-ae88-b0f871b63880,30.28,Transfer,Travel,Mobile,"33.3148, 141.9272",2025-02-03 12:28:51,0,1,0,158,44,730.58,0
44d2af73-e67d-4b22-bdf9-2c0e7a986259,b413d077-16c6-41d7-ab08-d2c794499fa8,808.24,Withdrawal,Travel,Web,"-45.9516, 158.7537",2025-02-18 09:04:06,0,0,0,201,1,2809.02,0
c10ccd6f-4221-47ed-af6e-3f7d9c628b9c,2422d5d7-2a22-47bd-baad-5d8b67d31834,2745.93,Purchase,Grocery,POS Terminal,"13.5712, -22.7482",2025-02-03 12:28:03,0,0,0,110,3,1565.28,0
c5e3c741-d50d-41d4-a927-cba9479b8051,f8890041-cc0d-4a62-96fd-b0fb57fa33a4,3461.02,Transfer,Clothing,POS Terminal,"1.4895, -170.3855",2025-02-11 09:50:54,0,0,0,115,3,1100.81,0
a9533f51-2df4-4233-82fc-fdbb726da469,f86d96ec-51f5-467c-ab69-758ba41f0703,3261.55,Purchase,Grocery,Mobile,"-60.3032, 142.3179",2025-04-23 01:38:50,0,0,1,159,37,2621.44,0
d55a0741-9947-4680-8911-9e8a465c6e73,4cb99074-4316-4435-ab25-519f6d676282,1125.23,Transfer,Restaurants,Mobile,"-32.7192, -5.2904",2025-03-26 12:38:28,0,0,0,42,19,1191.02,0
53c70327-f412-4835-8c05-17fc84895555,72b0c88b-ba23-445f-8ca0-fe8bf320245c,3562.34,Transfer,Restaurants,Mobile,"69.6380, 28.6837",2025-02-28 12:05:47,1,0,0,68,29,1011.68,0
b774e1dc-f3e4-4df5-affb-dc4e5e0ec420,8839d745-304d-47e5-8d3e-1ea6a2817d2e,1190.06,Purchase,Restaurants,Web,"1.0800, -126.1688",2025-04-03 06:03:38,0,0,1,189,25,629.77,0
a0fc8e20-ee71-4d45-899d-0a53d460b3b3,864eb1ae-5e26-4b00-8c83-35dd870ba5a1,1630.37,Transfer,Grocery,Web,"-12.7420, -0.3332",2025-02-06 04:56:08,0,0,0,189,33,1139.61,0
75c05627-645b-43a2-94fb-1e0340042556,034e698e-14a1-480d-b753-06558fffee59,3733.72,Transfer,Travel,Mobile,"-24.4813, 116.7088",2025-06-12 08:53:18,0,0,0,70,36,956.89,0
cfc14542-fbba-4018-a677-b736fea0732a,093bfdb7-fbe8-4816-895c-d3fd8e3c0a18,3249.92,Withdrawal,Travel,POS Terminal,"73.8190, -83.1935",2025-01-31 17:09:20,0,0,0,78,29,2035.14,0
bf9335b8-3789-4c09-b034-11b2de874d93,e5c144a5-aa07-4b39-bc7b-184c437ba74d,4246.87,Transfer,Electronics,POS Terminal,"-68.4853, -171.6539",2025-02-23 20:05:33,0,0,0,196,26,875.85,0
b8c5e1b1-3345-4f59-b073-1699ebb94162,f20e6e1f-22d3-46ea-8b92-f7baca8de991,3289.78,Transfer,Restaurants,Web,"-62.8453, -61.5892",2025-05-21 01:32:11,0,0,0,90,4,1735.83,0
17b7436f-84b7-4b1f-b7cf-d005d11a54ec,461e63d0-56a0-4f50-82bc-9ae2f451a974,2843.7,Transfer,Travel,Web,"53.9550, -46.2750",2025-03-09 21:43:59,0,0,0,111,49,207.02,0
73fb1d35-bddb-4d38-8ff8-29506d9ee192,fc9e41d9-328d-44a6-a4e2-f60de39889ca,472.91,Withdrawal,Electronics,Mobile,"44.9778, -12.1860",2025-06-21 13:42:24,0,0,0,112,14,581.95,0
ce365556-a0c4-46dd-939e-3230d0930d27,5e93aef5-f506-4b40-9fe2-aac017433b01,1841.74,Purchase,Travel,POS Terminal,"69.6224, -46.2071",2025-06-01 09:01:42,1,0,1,103,27,1228.14,0
c7b5a071-3226-4bce-951f-49254e80c79d,c3e992c4-bad0-49bc-85da-4d28db9570cb,1329.69,Withdrawal,Restaurants,Mobile,"54.6880, 40.1445",2025-03-16 10:54:32,1,0,0,145,33,2811.48,0
0756a0f2-2653-45c7-a4a2-673ca71f874f,6aa563c6-7dc6-42f7-972e-640c257772df,1223.73,Withdrawal,Clothing,Web,"25.3011, 24.2610",2025-01-14 04:29:31,0,0,0,19,22,1137.98,0
d8f4d57f-0d5b-44c6-a9a4-3cb417d8a33d,34d54f32-6eb5-4d00-95ff-295f80d6c9ba,4865.19,Purchase,Restaurants,POS Terminal,"63.8329, 137.6214",2025-03-02 23:44:23,0,0,0,179,48,1995.58,0
5381c3eb-6668-4e99-b1d9-13d54e4603bc,6ca06d41-9c84-4179-86e4-aece0380cfda,1968.52,Withdrawal,Grocery,POS Terminal,"-72.7680, -166.9820",2025-07-19 19:14:45,1,0,0,70,3,772.71,0
ea9aad8b-14e2-45f2-ad95-0bc5f88f0937,12411574-851e-4a90-85aa-e7fc51931e5c,4460.77,Purchase,Travel,Web,"14.2406, -118.3209",2025-07-15 22:33:50,1,0,0,63,23,389.83,0
81179bc5-f501-4d60-a3a1-9c20c61650a2,e259eee2-8401-4d47-89aa-97c592478a63,3157.54,Withdrawal,Travel,Mobile,"-89.9502, 123.6730",2025-05-07 19:40:27,0,0,2,221,21,185.02,0
7335af21-2ef6-4555-8707-34f7cc9c3e0c,27001704-fa03-442c-bbc8-a0590a49a83b,3975.08,Purchase,Grocery,Mobile,"78.0623, -62.4037",2025-02-21 07:31:56,0,0,0,75,41,923.19,0
0b0e282f-5785-4684-8f7f-747953d650f6,1bc2c6b3-ae7e-4e27-a806-f9a7c3742332,2515.67,Transfer,Grocery,POS Terminal,"70.1843, -130.9777",2025-07-06 04:58:17,0,1,0,208,23,481.41,0
3e9d9be5-55bd-4ea5-8f51-a7770e92ec47,3947cd7e-9b25-41af-8623-7078cb5107b9,2886.63,Withdrawal,Clothing,Web,"-48.1077, -153.5513",2025-03-24 04:59:36,0,0,1,158,4,530.29,0
b139f8fa-2d53-4f01-8925-b4d548b28412,d46934a0-df7e-4d47-b627-cfa9dbda12bf,2465.13,Withdrawal,Travel,POS Terminal,"-36.5207, -57.5006",2025-03-21 01:16:10,1,0,0,153,21,2284.67,0
db877f9e-7a35-407c-89fb-72abfe12e10f,bea831f6-c217-4346-b823-ee5c1f3b16e4,980.24,Withdrawal,Travel,Web,"-55.5121, 22.8720",2025-06-14 02:40:46,0,0,1,104,37,57.36,0
3ae71edd-b40f-4c59-a92b-ba0a2d56dacd,c4af61e0-d8ab-447e-9a9b-9973c808bd20,3613.65,Withdrawal,Clothing,Mobile,"-80.4442, 79.9767",2025-02-07 18:44:21,1,0,1,75,43,1677.85,0
